s_m,x_m,y_m,yaw_rad,curvature_1pm,target_speed_mps,lon_deg,lat_deg
779.4000000000001,410.053585723813,44.98338372960113,-3.0727636287793114,-2.0736628860537976e-10,3.0,118.81883832366842,31.88890409261136
779.6,409.8540592802612,44.969628791439476,-3.0727636317382268,3.3778218304956313e-10,3.0,118.8188362126997,31.888903969048645
779.8000000000001,409.65453283670064,44.95587385342532,-3.07276363104578,2.1435712922012081e-10,3.0,118.81883410173097,31.888903845485935
780.0,409.4550063931539,44.94211891521281,-3.0727636287794255,-2.174647911338383e-10,3.0,118.81883199076225,31.888903721923224
780.2,409.25547994961573,44.928363976851664,-3.072763628778872,-2.0756228583470933e-10,3.0,118.81882987979354,31.88890359836051
780.4000000000001,409.0559535060639,44.91460903868999,-3.072763631737787,3.362982325042693e-10,3.0,118.81882776882482,31.888903474797797
780.6,408.85642706251696,44.90085410047628,-3.0727636280860993,-3.3520160529891475e-10,3.0,118.8188256578561,31.888903351235086
780.8000000000001,408.656900618983,44.88709916206972,-3.072763628778816,-2.0851952140519522e-10,3.0,118.81882354688737,31.888903227672373
781.0,408.45737417543126,44.873344223908084,-3.072763631737892,3.4179648269717426e-10,3.0,118.81882143591866,31.88890310410966
781.2,408.25784773186587,44.85958928594047,-3.0727636317382094,3.367355280730319e-10,3.0,118.81881932494994,31.88890298054695
781.4000000000001,408.05832128831884,44.84583434772675,-3.0727636280865496,-3.345978229417936e-10,3.0,118.81881721398122,31.888902856984238
781.6,407.85879484477135,44.83207940951973,-3.0727636317381952,3.3662098205750294e-10,3.0,118.8188151030125,31.888902733421524
781.8000000000001,407.6592684012243,44.818324471306,-3.0727636280865536,-3.3470271030124627e-10,3.0,118.81881299204379,31.888902609858814
782.0,407.4597419576855,44.80456953294601,-3.0727636294719005,-8.379143175265984e-11,3.0,118.81881088107507,31.8889024862961
782.2,407.2602155141284,44.79081459482967,-3.0727636317378026,3.354425294653435e-10,3.0,118.81880877010634,31.888902362733386
782.4000000000001,407.06068907058136,44.77705965661594,-3.0727636280860953,-3.347174324619661e-10,3.0,118.81880665913762,31.888902239170676
782.6,406.8611626270476,44.7633047182094,-3.072763628778883,-2.0753165837821427e-10,3.0,118.81880454816891,31.888902115607962
782.8000000000001,406.66163618348173,44.74954978024723,-3.072763634696632,8.801257604540388e-10,3.0,118.81880243720019,31.888901992045252
783.0,406.4621097399214,44.73579484222762,-3.072763628086197,-3.329418739162464e-10,3.0,118.81880032623147,31.88890186848254
783.2,406.26258329638745,44.72203990382106,-3.0727636287792075,-2.045955432139597e-10,3.0,118.81879821526275,31.888901744919828
783.4000000000001,406.06305685285395,44.70828496541324,-3.0727636280865624,-3.34597660483969e-10,3.0,118.81879610429404,31.888901621357114
783.6,405.86353040930203,44.69453002725284,-3.0727636324309837,4.6379394076545126e-10,3.0,118.81879399332531,31.8889014977944
783.8000000000001,405.6640039657461,44.68077508913111,-3.072763628779375,-2.0592305226395745e-10,3.0,118.81879188235659,31.88890137423169
784.0,405.46447752221275,44.667020150723324,-3.0727636280868977,-3.3010927849983347e-10,3.0,118.81878977138787,31.888901250668976
784.2,405.2649510786651,44.65326521251621,-3.072763631738284,3.2631538931372413e-10,3.0,118.81878766041916,31.888901127106262
784.4000000000001,405.0654246351046,44.63951027450208,-3.0727636310449777,2.0889157278185762e-10,3.0,118.81878554945044,31.888901003543552
784.6,404.8658981915578,44.62575533628965,-3.0727636287788407,-2.075263651114616e-10,3.0,118.81878343848172,31.88890087998084
784.8000000000001,404.66637174800593,44.612000398127975,-3.0727636317377636,3.363831657160796e-10,3.0,118.818781327513,31.888900756418128
785.0,404.4668453044544,44.5982454599609,-3.072763628778979,-2.054790107283727e-10,3.0,118.81877921654429,31.888900632855417
785.2,404.26731886092085,44.584490521553086,-3.072763628086433,-3.318654032367517e-10,3.0,118.81877710557556,31.888900509292704
785.4000000000001,404.0677924173732,44.570735583346035,-3.072763631738218,3.3656443286468545e-10,3.0,118.81877499460684,31.88890038572999
785.6,403.8682659738216,44.55698064517894,-3.0727636287793607,-2.072569462344794e-10,3.0,118.81877288363812,31.88890026216728
785.8000000000001,403.6687395302835,44.54322570681774,-3.072763628779394,-2.0593929544954046e-10,3.0,118.81877077266941,31.888900138604566
786.0,403.469213086723,44.529470768809034,-3.0727636340046756,7.571446024389263e-10,3.0,118.81876866170069,31.888900015041855
786.2,403.2696866431629,44.51571583079063,-3.072763628779383,-2.1747730357794485e-10,3.0,118.81876655073197,31.888899891479145
786.4000000000001,403.07016019962475,44.501960892429494,-3.0727636287788265,-2.0765638501446598e-10,3.0,118.81876443976324,31.88889976791643
786.6,402.87063375607295,44.488205954267826,-3.0727636317377405,3.363213861624845e-10,3.0,118.81876232879453,31.888899644353717
786.8000000000001,402.6711073125213,44.474451016100716,-3.0727636287788394,-2.078797029348782e-10,3.0,118.81876021782581,31.888899520791007
787.0,402.47158086898787,44.46069607769292,-3.072763628086018,-3.352997910504065e-10,3.0,118.81875810685709,31.888899397228293
787.2,402.27205442545403,44.446941139286395,-3.07276362877903,-2.017169468365278e-10,3.0,118.81875599588838,31.88889927366558
787.4000000000001,402.07252798190217,44.43318620112469,-3.072763631738242,3.366311960928125e-10,3.0,118.81875388491966,31.888899150102866
787.6,401.8730015383419,44.41943126311052,-3.0727636310454707,2.0934335250428463e-10,3.0,118.81875177395094,31.888899026540155
787.8000000000001,401.67347509479504,44.405676324898096,-3.0727636287793456,-2.0719476306005895e-10,3.0,118.81874966298221,31.888898902977445
788.0,401.4739486512482,44.39192138668983,-3.0727636310454636,2.0883301569253857e-10,3.0,118.8187475520135,31.88889877941473
788.2,401.27442220769603,44.37816644852394,-3.0727636294718863,-8.427012390579929e-11,3.0,118.81874544104478,31.88889865585202
788.4000000000001,401.0748957641528,44.36441151020808,-3.0727636287788815,-2.0826515972495758e-10,3.0,118.81874333007606,31.888898532289307
788.6,400.875369320606,44.35065657199983,-3.072763631044946,2.0889213942219768e-10,3.0,118.81874121910734,31.888898408726593
788.8000000000001,400.67584287705915,44.3369016337874,-3.072763628778833,-2.0767910273502632e-10,3.0,118.81873910813863,31.888898285163883
789.0,400.4763164335211,44.32314669542622,-3.0727636287788167,-2.0712387318312151e-10,3.0,118.8187369971699,31.88889816160117
789.2,400.27678998996055,44.30939175741749,-3.072763634003979,7.552164659892087e-10,3.0,118.81873488620118,31.88889803803846
789.4000000000001,400.07726354640045,44.29563681939916,-3.072763628779245,-2.0455957413326812e-10,3.0,118.81873277523246,31.88889791447575
789.6,399.87773710286234,44.281881881037954,-3.072763628779357,-2.0720370670888502e-10,3.0,118.81873066426375,31.888897790913035
789.8000000000001,399.6782106593104,44.268126942876286,-3.0727636317382756,3.3654318713978734e-10,3.0,118.81872855329503,31.88889766735032
790.0,399.47868421575896,44.2543720047092,-3.072763628779424,-2.0586700808061585e-10,3.0,118.81872644232631,31.88889754378761
790.2,399.27915777222546,44.2406170663014,-3.0727636280868933,-3.312313444423899e-10,3.0,118.81872433135759,31.888897420224897
790.4000000000001,399.0796313286778,44.2268621280943,-3.0727636317382325,3.2648695469308793e-10,3.0,118.81872222038888,31.888897296662183
790.6,398.8801048851309,44.21310718988063,-3.072763628086046,-3.3497359635150535e-10,3.0,118.81872010942016,31.888897173099473
790.8000000000001,398.6805784415833,44.199352251673595,-3.072763631737684,3.3628580155904726e-10,3.0,118.81871799845143,31.88889704953676
791.0,398.4810519980318,44.18559731350649,-3.07276362877881,-2.0792733619873085e-10,3.0,118.81871588748271,31.88889692597405
791.2,398.2815255544798,44.17184237534483,-3.072763631737677,3.3618423103259473e-10,3.0,118.818713776514,31.888896802411335
791.4000000000001,398.08199911092817,44.15808743717775,-3.072763628779047,-2.0151615760747417e-10,3.0,118.81871166554528,31.888896678848624
791.6,397.88247266739006,44.14433249881653,-3.0727636287793816,-2.071343392782591e-10,3.0,118.81870955457656,31.88889655528591
