time,x,y,yaw,speed,acceleration,steer,beta,yaw_rate,target_index,lateral_error,heading_error,curvature,normal_accel,target_speed
0.0,621.7453313895926,-342.3074341888842,2.905776985419091,0.0,2.0,0.41425224487221485,0.21640536903939173,0.0,0,0.0,0.0,0.1570062903200875,0.0,8.0
0.1,621.7453313895926,-342.3074341888842,2.905776985419091,0.2,2.0,0.38990299665220923,0.2026503321046693,0.03220258110687553,0,0.0,0.0,0.1570062903200875,0.006280251612803501,8.0
0.2,621.7253423879796,-342.3067710037557,2.908997243529779,0.4,2.0,0.3777104227204338,0.1958375313840289,0.062268200038150326,0,0.004025322638342944,0.0032202581106877126,0.1570062903200875,0.025121006451214005,8.0
0.30000000000000004,621.6853694077699,-342.30530101968696,2.9152240635335938,0.6000000000000001,2.0,0.35157138137794114,0.18138924500767908,0.08659017607730418,0,0.011935155187158862,0.009447078114502627,0.1570062903200875,0.05652226451523152,8.0
0.4,621.6254300917823,-342.3026031688878,2.9238830811413243,0.8,2.0,0.3160951099442382,0.16209585697117607,0.10328764311788859,0,0.02331596128804861,0.018106095722233206,0.1570062903200875,0.10048402580485602,8.0
0.5,621.545553775313,-342.2981563647196,2.934211845453113,1.0,2.0,0.27466653951710096,0.13997296318135755,0.11161307384234481,0,0.037654222060658105,0.02843486003402207,0.1570062903200875,0.1570062903200875,8.0
0.6,621.445780880178,-342.29142068388023,2.9453731528373477,1.2,2.0,0.23048103196583639,0.11679147659185858,0.11186510093857395,0,0.05441551307103615,0.039596167418256556,0.1570062903200875,0.226089058060926,8.0
0.7,621.3261592098756,-342.281899339748,2.956559662931205,1.4,2.0,0.5540701999056068,0.30002141791728654,0.3310055480608366,1,0.13241991236308748,-0.10622361280797366,0.14110406301239475,0.2765639635042937,8.0
0.7999999999999999,621.1870837541702,-342.2979622666399,2.989660217737289,1.5999999999999999,2.0,0.366029654563603,0.18935519172482576,0.2409288336661264,1,0.15938209022497665,-0.07312305800188978,0.14110406301239475,0.3612264013117305,8.0
0.8999999999999999,621.0271957781081,-342.3039485100994,3.0137531011039016,1.7999999999999998,2.0,0.31834463078829456,0.16330915657388778,0.2341212739185751,1,0.17793738561640549,-0.049030174635277035,0.14110406301239475,0.4571771641601589,8.0
