index,s_m,x_m,y_m,yaw_rad,curvature_1pm,target_speed_mps,lat_deg,lon_deg,elevation_m
19,9.5,9.70964206298112,-0.5712903206020692,0.14849213723894894,0.07241693499217983,9.0,,,
20,10.0,10.180646281932324,-0.49227464590435344,0.18435960331790907,0.0777814948632869,9.0,,,
21,10.5,10.645492104908563,-0.3964768810053527,0.22253899313004236,0.08307986229866136,9.0,,,
22,11.0,11.103871612111087,-0.2830579213950031,0.26298958966724106,0.08819911621005277,9.0,,,
23,11.5,11.555476883741148,-0.1511786625632403,0.3056332118886675,0.0930079409324888,9.0,,,
24,12.0,12.0,0.0,0.35034926291290985,0.09736110857218451,9.0,,,
25,12.5,12.437282590536539,0.17096794545680105,0.39454578044738514,0.09079002034774128,9.0,,,
26,13.0,12.867764482790243,0.36081815157732183,0.43561999113857336,0.08374378936042556,9.0,,,
27,13.5,13.292035053648235,0.5682943707837403,0.47345236802992346,0.07643461807856729,9.0,,,
28,14.0,13.710683679997642,0.7921403554982346,0.5079834845507786,0.06903856472721712,9.0,,,
29,14.5,14.124299738725586,1.0310998581429824,0.5392025366698096,0.06169255665758775,9.0,,,
30,15.0,14.533472606719192,1.2839166311401622,0.5671358211849603,0.05449578702966349,9.0,,,
31,15.5,14.938791660865581,1.5493344269119516,0.591836048868769,0.047513830529864604,9.0,,,
32,16.0,15.340846278051881,1.8260969978805288,0.6133729967595746,0.0407840654486981,9.0,,,
33,16.5,15.740225835165216,2.1129480964680716,0.6318257073237531,0.034321376854348266,9.0,,,
34,17.0,16.13751970909271,2.408631475096758,0.6472762365846879,0.028123500061996265,9.0,,,
35,17.5,16.533317276721483,2.7118908861887663,0.6598048298277103,0.022175675606645056,9.0,,,
36,18.0,16.928207914938664,3.0214700821662746,0.669486343877749,0.016454507319755063,9.0,,,
37,18.5,17.322781000631373,3.33611281545146,0.6763877196240905,0.010931052702512396,9.0,,,
38,19.0,17.717625910686735,3.6545628384665014,0.6805663207032723,0.005573249292267713,9.0,,,
39,19.5,18.113332021991877,3.9755639036335766,0.6820689815486246,0.0003478126690180997,9.0,,,
40,20.0,18.510488711433926,4.2978597633748645,0.6809316419329418,-0.004778252050311065,9.0,,,
41,20.5,18.909685355899995,4.620194170112541,0.6771794804465476,-0.009836391066438094,9.0,,,
42,21.0,19.311511332277213,4.941310876268785,0.6708274930748815,-0.014855375184880077,9.0,,,
43,21.5,19.71655601745271,5.259953634265775,0.6618814935139854,-0.019860202719417568,9.0,,,
44,22.0,20.125408788313603,5.574866196525689,0.6503395380498256,-0.024870948125262134,9.0,,,
45,22.5,20.53865902174702,5.884792315470706,0.6361937987468945,-0.029901494154797866,9.0,,,
46,23.0,20.956896094640083,6.188475743523,0.619432923004968,-0.03495811204199345,9.0,,,
47,23.5,21.380709383879914,6.484660233104755,0.6000449232717638,-0.04003788906919788,9.0,,,
48,24.0,21.810688266353644,6.772089536638142,0.578020635092956,-0.04512704906084345,9.0,,,
49,24.5,22.24742211894839,7.049507406545346,0.5533577613034834,-0.050199271110539116,9.0,,,
50,25.0,22.691500318551277,7.315657595248538,0.5260654813093362,-0.05521418477934887,9.0,,,
51,25.5,23.143512242049432,7.569283855169903,0.49616954398045243,-0.06011630084889373,9.0,,,
52,26.0,23.604047266329975,7.809129938731615,0.4637176796336819,-0.06483471292066748,9.0,,,
53,26.5,24.073693821413087,8.033940215479966,0.4288203632730802,-0.06841739809360325,9.0,,,
54,27.0,24.55265619179438,8.24270942325857,0.39337296186053355,-0.06730657823363133,9.0,,,
55,27.5,25.040166780845357,8.435065727106432,0.3583324853045884,-0.06644887199740966,9.0,,,
56,28.0,25.535306633708032,8.610735940360625,0.32359049124044403,-0.06584094182251622,9.0,,,
57,28.5,26.037156795524403,8.769446876358217,0.28903933242597335,-0.0654797614839888,9.0,,,
58,29.0,26.544798311436484,8.910925348436276,0.25457209746797627,-0.06536279441552564,9.0,,,
59,29.5,27.057312226586273,9.034898169931873,0.22008250711438562,-0.06548807399307596,9.0,,,
60,30.0,27.573779586115784,9.141092154182077,0.18546479715757194,-0.06585419335082401,9.0,,,
61,30.5,28.093281435167018,9.229234114523956,0.1506136176378433,-0.06646020753267491,9.0,,,
62,31.0,28.614898818881986,9.299050864294582,0.11542397787699171,-0.06730544623967183,9.0,,,
63,31.5,29.137712782402694,9.350269216831022,0.07979126783186136,-0.06838923128497446,9.0,,,
64,32.0,29.66080437087114,9.382615985470347,0.04361138819529707,-0.06971048933785655,9.0,,,
65,32.5,30.18325462942934,9.395817983549627,0.0067810243593956635,-0.07126724797132855,9.0,,,
66,33.0,30.704144603219294,9.38960202440593,-0.030801897553320384,-0.07305600195196241,9.0,,,
67,33.5,31.222555337383017,9.363694921376323,-0.06923753140687815,-0.0750709378923418,9.0,,,
68,34.0,31.737567877062506,9.31782348779788,-0.10862316520938925,-0.0773030098704887,9.0,,,
69,34.5,32.24826326739977,9.251714537007668,-0.14905196516379376,-0.0797388677214044,9.0,,,
70,35.0,32.75372255353682,9.165094882342759,-0.19061136907201584,-0.08235965491697607,9.0,,,
71,35.5,33.25302678061565,9.057691337140216,-0.23338109651392136,-0.08513971570938213,9.0,,,
72,36.0,33.745256993778284,8.929230714737114,-0.27743075811845563,-0.08804528245656904,9.0,,,
73,36.5,34.22949423816671,8.779439828470522,-0.32281707013565697,-0.09103325350299461,9.0,,,
74,37.0,34.70481955892295,8.608045491677508,-0.36958071516550733,-0.09405021719831358,9.0,,,
75,37.5,35.170314001189,8.414774517695143,-0.4177429361570731,-0.09703192285428475,9.0,,,
76,38.0,35.625058610106876,8.199353719860493,-0.46730200777562403,-0.09990343472686998,9.0,,,
77,38.5,36.068135477738416,7.96151106561758,-0.5181714811744453,-0.10108741633237114,9.0,,,
78,39.0,36.49905143329785,7.7014427455531695,-0.5672251105890671,-0.09373377866178029,9.0,,,
79,39.5,36.91838788319659,7.420529546208475,-0.6125992161538565,-0.08601000827317527,9.0,,,
80,40.0,37.32689358569396,7.120336740006664,-0.6542132270199223,-0.07815581396807085,9.0,,,
81,40.5,37.725317299049244,6.802429599370905,-0.6920570393367041,-0.07035515069548103,9.0,,,
82,41.0,38.11440778152174,6.468373396724368,-0.7261731121715995,-0.06273769159080642,9.0,,,
83,41.5,38.49491379137075,6.11973340449022,-0.7566398791932373,-0.055384991964907225,9.0,,,
84,42.0,38.86758408685557,5.758074895091631,-0.7835573760921268,-0.048338746821753376,9.0,,,
85,42.5,39.23316742623551,5.38496314095177,-0.8070354023055412,-0.041609311364457495,9.0,,,
86,43.0,39.592412567769856,5.0019634144938045,-0.8271841486430784,-0.035183402288519634,9.0,,,
87,43.5,39.94606826971791,4.610640988140905,-0.84410700543316,-0.029030478258348588,9.0,,,
88,44.0,40.29488329033897,4.212561134316238,-0.8578951743705326,-0.02310768207425595,9.0,,,
89,44.5,40.63960638789235,3.809289125442975,-0.868623697031619,-0.01736344581569823,9.0,,,
90,45.0,40.98098632063733,3.4023902339442817,-0.8763485489140063,-0.011739963100369184,9.0,,,
91,45.5,41.31977184683321,2.99342973224333,-0.881104505905965,-0.006174765609618055,9.0,,,
