algorithm,speed_mode,target_speed_mps,reached_goal,steady_mean_speed_mps,steer_theory,steady_steer_mean_rad,steer_relative_error_pct,yaw_rate_theory,steady_yaw_rate_mean_radps,yaw_rate_relative_error_pct,normal_accel_theory,steady_normal_accel_mean_mps2,normal_accel_relative_error_pct,yaw_rate_actual_speed_theory,yaw_rate_actual_speed_relative_error_pct,normal_accel_actual_speed_theory,normal_accel_actual_speed_relative_error_pct
pp,low,3.0,True,2.999999566246983,0.2053953891897674,0.2140040135410066,4.191245180915707,0.25,0.2592950910295344,3.718036411813763,0.75,0.7499997831236237,2.8916850173625146e-05,0.24999996385391524,3.7180514078196745,0.7499997831236237,0.0
pp,medium,5.0,True,4.860403447491425,0.2053953891897674,0.2148522782890477,4.604236315423304,0.4166666666666667,0.421644167450214,1.1946001880513535,2.0833333333333335,1.9737628426898126,5.259383550889001,0.40503362062428544,4.101029144278547,1.9737628426898126,0.0
pp,high,7.0,True,6.246212935767102,0.2053953891897674,0.21571796623709166,5.025710210946895,0.5833333333333334,0.5439526888572154,6.75096762447737,4.083333333333333,3.3343907302911933,18.34145150307281,0.5205177446472585,4.502237330225524,3.3343907302911937,1.331845142849471e-14
lqr_kinematic,low,3.0,True,2.999999616603924,0.2053953891897674,0.21141387672237705,2.930196026478999,0.25,0.25661672948886544,2.6466917955461744,0.75,0.7499998083020659,2.555972454428475e-05,0.24999996805032698,2.646704913660808,0.7499998083020659,0.0
lqr_kinematic,medium,5.0,True,4.85251408209707,0.2053953891897674,0.21273157815220525,3.571739848385714,0.4166666666666667,0.4173384604011356,0.1612304962725375,2.0833333333333335,1.967908122660536,5.540410112294281,0.40437617350808913,3.2055021394051453,1.967908122660536,0.0
lqr_kinematic,high,7.0,True,6.246892163649166,0.2053953891897674,0.19492176687770058,5.099248991607168,0.5833333333333334,0.5239717623001592,10.176269319972716,4.083333333333333,3.336692211926774,18.285088687507567,0.5205743469707639,0.6526282651392552,3.336692211926774,0.0
mpc,low,3.0,True,3.0179033683885383,0.2053953891897674,0.2098835614676337,2.1851377947533277,0.25,0.2557729905267589,2.309196210703557,0.75,0.7590073258084734,1.2009767744631215,0.2514919473657115,1.7022585438181155,0.7590073258084734,0.0
mpc,medium,5.0,True,4.887534571444594,0.2053953891897674,0.21085127211721333,2.6562830592098448,0.4166666666666667,0.4160609140255701,0.14538063386317912,2.0833333333333335,1.9906663335354207,4.448015990299814,0.40729454762038286,2.1523407215747694,1.9906663335354209,1.1154285436207704e-14
mpc,high,7.0,True,6.958008547245959,0.2053953891897674,0.21101209841211213,2.734583889395577,0.5833333333333334,0.5943967265380334,1.8965816922342973,4.083333333333333,4.034513640749476,1.195584308176087,0.5798340456038299,2.511525676116207,4.034513640749476,0.0
