index,s_m,x_m,y_m,yaw_rad,curvature_1pm,target_speed_mps,lat_deg,lon_deg,elevation_m
97,48.45384756563773,21.077703613458354,22.872760735612275,2.7046824169978354,0.08333333333333333,3.0,,,
98,48.953137528186,20.62101794249439,23.074574175793167,2.746292915720879,0.08333333333333333,3.0,,,
99,49.45242749073427,20.156332440144865,23.257215492607372,2.7879034144439228,0.08333333333333333,3.0,,,
100,49.95171745328255,19.684451562421938,23.42036850036664,2.8295139131669664,0.08333333333333333,3.0,,,
101,50.451007415830816,19.20619222185502,23.563750751227577,2.8711244118900097,0.08333333333333333,3.0,,,
102,50.95029737837909,18.722382373265038,23.687114024160792,2.9127349106130533,0.08333333333333333,3.0,,,
103,51.449587340927366,18.23385958042248,23.790244754667086,2.954345409336097,0.08333333333333333,3.0,,,
104,51.94887730347564,17.741469566070553,23.872964404496884,2.9959559080591407,0.08333333333333333,3.0,,,
105,52.448167266023916,17.246064747823677,23.935129770732747,3.0375664067821844,0.08333333333333333,3.0,,,
106,52.94745722857218,16.748502762475937,23.97663323369994,3.079176905505228,0.08333333333333333,3.0,,,
107,53.44674719112046,16.24964498127413,23.997402943275876,3.1207874042282717,0.08333333333333333,3.0,,,
108,53.946037153668726,15.750355018725864,23.997402943275876,-3.1207874042282717,0.08333333333333333,3.0,,,
109,54.445327116217,15.25149723752406,23.97663323369994,-3.079176905505228,0.08333333333333333,3.0,,,
110,54.944617078765276,14.753935252176317,23.935129770732747,-3.0375664067821844,0.08333333333333333,3.0,,,
111,55.44390704131355,14.258530433929444,23.872964404496884,-2.9959559080591407,0.08333333333333333,3.0,,,
112,55.943197003861826,13.766140419577518,23.790244754667086,-2.954345409336097,0.08333333333333333,3.0,,,
113,56.4424869664101,13.277617626734958,23.68711402416079,-2.9127349106130533,0.08333333333333333,3.0,,,
114,56.941776928958376,12.793807778144975,23.563750751227577,-2.8711244118900097,0.08333333333333333,3.0,,,
115,57.44106689150665,12.315548437578054,23.420368500366635,-2.829513913166966,0.08333333333333333,3.0,,,
116,57.940356854054926,11.843667559855128,23.25721549260737,-2.7879034144439223,0.08333333333333333,3.0,,,
117,58.439646816603194,11.378982057505606,23.074574175793167,-2.746292915720879,0.08333333333333333,3.0,,,
118,58.93893677915147,10.922296386541639,22.872760735612275,-2.7046824169978354,0.08333333333333333,3.0,,,
119,59.438226741699744,10.474401153796913,22.652124548222254,-2.6630719182747913,0.08333333333333333,3.0,,,
120,59.93751670424802,10.036071748240904,22.413047575415646,-2.621461419551748,0.08333333333333333,3.0,,,
121,60.43680666679629,9.608066998638053,22.155943703373904,-2.579850920828704,0.08333333333333333,3.0,,,
