time,x,y,yaw,speed,acceleration,steer,beta,yaw_rate,target_index,lateral_error,heading_error,curvature,normal_accel,target_speed
0.0,621.7453313895926,-342.3074341888842,2.905776985419091,0.0,2.0,0.3534834558541444,0.18243915380119285,0.0,0,0.0,0.0,0.1570062903200875,0.0,8.0
0.1,621.7453313895926,-342.3074341888842,2.905776985419091,0.2,2.0,0.3460582318071131,0.17836796220830817,0.02838778649984837,0,0.0,0.0,0.1570062903200875,0.006280251612803501,8.0
0.2,621.7253643829065,-342.3062858666312,2.908615764069076,0.4,2.0,0.3353303304676832,0.17251374513295759,0.054930982670276025,0,0.003548473312468264,0.002838778649985052,0.1570062903200875,0.025121006451214005,8.0
0.30000000000000004,621.6854374764711,-342.3038688141908,2.914108862336104,0.6000000000000001,2.0,0.32174444857755613,0.1651453769767794,0.07890995125085916,0,0.010526683964200255,0.00833187691701287,0.1570062903200875,0.05652226451523152,8.0
0.4,621.6255540210587,-342.3001309313829,2.92199985746119,0.8,2.0,0.3057877945951833,0.15655301653262274,0.0997851588764689,0,0.020883190833029593,0.016222872042098935,0.1570062903200875,0.10048402580485602,8.0
0.5,621.5457129289756,-342.29509108863095,2.931978373348837,1.0,2.0,0.2879770655521631,0.14703664030854177,0.11720591700842843,0,0.03463659621104538,0.026201387929746023,0.1570062903200875,0.1570062903200875,8.0
0.6,621.4459086631401,-342.28883740803144,2.94369896504968,1.2,2.0,0.26884370231816457,0.136895222666179,0.13100932495741882,0,0.05187387699842651,0.037921979630588964,0.1570062903200875,0.226089058060926,8.0
0.7,621.3261318426968,-342.28152213055967,2.956799897545422,1.4,2.0,0.26489462525413143,0.134812025969457,0.1505325303031484,1,0.132046028534677,-0.10598337819375647,0.14110406301239475,0.2765639635042937,8.0
0.7999999999999999,621.1863066714342,-342.274527741281,2.971853150575737,1.5999999999999999,2.0,0.24281602205882571,0.12322421710103303,0.15732814091068476,1,0.13608148019782978,-0.09093012516344157,0.14110406301239475,0.3612264013117305,8.0
0.8999999999999999,621.0264797339725,-342.26708797907963,2.9875859646668057,1.7999999999999998,2.0,0.22080624458620776,0.11176535861453162,0.16060725766692868,1,0.14124763682724387,-0.07519731107237293,0.14110406301239475,0.4571771641601589,8.0
0.9999999999999999,620.8466402997939,-342.25948680059656,3.0036466904334986,1.9999999999999998,2.0,0.19931937288722107,0.1006594144641527,0.16078322405216214,1,0.14782841849487968,-0.05913658530568,0.14110406301239475,0.5644162520495789,8.0
1.0999999999999999,620.6467793123585,-342.2520312187045,3.0197250128387148,2.1999999999999997,2.0,0.1873306366285004,0.0944943178902255,0.16606260808355766,1,0.15613059815255328,-0.043058262900463884,0.14110406301239475,0.6829436649799905,8.0
1.2,620.4268617300805,-342.24600983970953,3.0363312736470705,2.4,2.0,0.1662430570109686,0.08369981890605296,0.1605160788324503,2,0.0998960658375937,-0.1516538377968093,0.06260091785235233,0.36058128682954943,8.0
1.3,620.186917516029,-342.240835466011,3.0523828815303156,2.6,2.0,0.1466443225256228,0.07371847900199258,0.15319559358431462,2,0.08359965018933956,-0.1356022299135642,0.06260091785235233,0.4231822046819018,8.0
1.4000000000000001,619.926948712826,-342.23680789091026,3.067702440888747,2.8000000000000003,2.0,0.13294447849622845,0.06676725272172353,0.14944755212684951,2,0.06752014254963301,-0.12028267055513275,0.06260091785235233,0.4907911959624424,8.0
1.5000000000000002,619.6469558159141,-342.2348134789811,3.082647196101432,3.0000000000000004,2.0,0.11548231725719933,0.05793431345316455,0.1389645854027822,2,0.0525429767962986,-0.10533791534244763,0.06260091785235233,0.5634082606711712,8.0
1.6000000000000003,619.3469559692759,-342.23451013582223,3.09654365464171,3.2000000000000006,2.0,0.09989243989939835,0.05007112842486462,0.1281285342132348,3,0.038327221666319786,-0.09144145680217264,1.3322676295501878e-15,1.364242052659393e-14,8.0
1.7000000000000004,619.0269600047529,-342.23611721049923,3.109356508063034,3.400000000000001,2.0,0.08760105377945379,0.04388471903281034,0.11932812544740995,3,0.025092492554987935,-0.07862860338084943,1.3322676295501878e-15,1.540101379760018e-14,8.0
1.8000000000000005,618.6869830716671,-342.24007763592533,3.121289320607775,3.600000000000001,2.0,0.0747845300384438,0.03744461936532576,0.10781530501900904,3,0.013281948369797398,-0.06669579083610788,1.3322676295501878e-15,1.7266188478970442e-14,8.0
1.9000000000000006,618.3270359586379,-342.2462481968368,3.1320708511096758,3.800000000000001,2.0,0.06371731514642351,0.03189102612865123,0.09693228685210832,4,0.0027530282686846416,-0.0559142603342071,0.0,0.0,8.0
2.0000000000000004,617.9471310272852,-342.2547477929408,-3.1414212273846998,4.000000000000001,2.0,0.053907341068919756,0.02697326661948139,0.08630398711403217,4,-0.006374922689557609,-0.04622103164899638,0.0,0.0,8.0
2.1000000000000005,617.5472783851063,-342.2656043367103,-3.1327908286732966,4.200000000000001,2.0,0.04544442432935925,0.022733949677639236,0.07637949128664037,4,-0.014073553320589804,-0.03759063293759324,0.0,0.0,8.0
2.2000000000000006,617.1274872138654,-342.2788471667748,-3.1251528795446326,4.400000000000001,2.0,0.03730237476404134,0.018657677768299418,0.06567121546680464,5,-0.020313130749521804,-0.029952683808929237,-1.3322676295501878e-15,-2.579270130809165e-14,8.0
2.3000000000000007,616.6877581888946,-342.2942868752649,-3.1185857579979523,4.600000000000001,2.0,0.03116472073084718,0.015586144836483552,0.05735469075657636,5,-0.025282827735846204,-0.02338556226224897,-1.3322676295501878e-15,-2.8190783041281996e-14,8.0
2.400000000000001,616.2281007136147,-342.3120352672864,-3.112850288922295,4.800000000000002,2.0,0.024718612780754403,0.012361194593179506,0.047465778427971665,6,-0.028870523377630686,-0.017650093186588833,-1.3322676295501878e-15,-3.069544618483635e-14,8.0
2.500000000000001,615.7485061371497,-342.33175942063525,-3.108103711079498,5.000000000000002,2.0,0.020501644084958786,0.010251899305417606,0.04100687889919646,6,-0.03140918286698149,-0.01290351534379175,-1.3322676295501878e-15,-3.330669073875472e-14,8.0
2.600000000000001,615.2489843762033,-342.3536228682388,-3.1040030231895783,5.200000000000002,2.0,0.01556641731374096,0.007783680179270991,0.03237978258494738,7,-0.0327349893325069,-0.008802827453872286,1.3322676295501878e-15,3.6024516703037107e-14,8.0
2.700000000000001,614.729519556079,-342.3772088948904,-3.1007650449310837,5.400000000000002,2.0,0.011598850078549114,0.0057996200998157495,0.025054218378402913,7,-0.03326494582357281,-0.005564849195377697,1.3322676295501878e-15,3.8848924077683505e-14,8.0
2.800000000000001,614.1901064563206,-342.40237847591493,-3.0982596230932433,5.600000000000002,2.0,0.009488569766785509,0.004744391671294647,0.021254794948933505,8,-0.03313816953633908,-0.0030594273575399455,1.3322676295501878e-15,4.177991286269392e-14,8.0
2.9000000000000012,613.6307535344523,-342.42929146158036,-3.09613414359835,5.8000000000000025,2.0,0.006586799392882854,0.003293435418627965,0.015281512716691877,8,-0.03219458996712827,-0.0009339478626464448,1.3322676295501878e-15,4.481748305806836e-14,8.0
3.0000000000000013,613.0514426560794,-342.4575563903576,-3.0946059923266804,6.000000000000003,2.0,0.0043916785598348594,0.0021958498676690097,0.010540070894530348,9,-0.030826088454458302,0.000594203409022942,0.0,0.0,8.0
3.1000000000000014,612.4521681856322,-342.4870540016218,-3.0935519852372275,6.200000000000003,1.979999999999997,0.0035548991293703007,0.0017774551802472126,0.00881617305179961,10,-0.029152058660340333,0.001648210498475855,0.0,0.0,8.0
3.2000000000000015,611.8329373986076,-342.51792846357296,-3.0926703679320475,6.398000000000002,1.7621999999999975,0.001990682338189526,0.0009953421551842602,0.005094558445893413,10,-0.027028150093628578,0.0025298278036558486,0.0,0.0,8.0
3.3000000000000016,611.1939343501863,-342.5498525001021,-3.0921609120874582,6.574220000000002,1.5683579999999977,0.000892454319516964,0.0004462272486106619,0.002346876804004415,11,-0.024772751025192982,0.003039283648245128,-1.3322676295501878e-15,-5.758109803419846e-14,8.0
3.4000000000000017,610.5373299517556,-342.5826297795117,-3.0919262244070578,6.731055800000002,1.3958386199999981,0.0007194166985995295,0.0003597083958424688,0.0019369737855444349,11,-0.022481304120098848,0.0032739713286455974,-1.3322676295501878e-15,-6.036119894942837e-14,8.0
3.5000000000000018,609.865066457988,-342.616288608583,-3.0917325270285034,6.870639662000001,1.2422963717999989,-5.857734109916441e-05,-2.928867057470679e-05,-0.00016098552133525003,12,-0.020035459403935793,0.003467668707202609,-1.3322676295501878e-15,-6.289061187165434e-14,8.0
3.600000000000002,609.1788553438174,-342.6505114144202,-3.091748625580637,6.994869299180001,1.1056437709019988,-0.0005508603662513415,-0.00027543020402029785,-0.0015412786030474114,13,-0.017673077033547535,0.003451570155069028,1.3322676295501878e-15,6.518545238602192e-14,8.0
3.700000000000002,608.4802275737042,-342.6851698037742,-3.091902753440942,7.105433676270201,0.9840229561027787,-0.0004441768777446509,-0.00022208844982645506,-0.0012624277900281844,14,-0.015451412385502569,0.003297442294761588,1.3322676295501878e-15,6.726244591687092e-14,8.0
3.800000000000002,607.7705534014951,-342.72030449572037,-3.0920289962199448,7.203835971880479,0.8757804309314732,-0.0007962156246901696,-0.00039810787544113433,-0.002294323006428908,14,-0.013266243552371135,0.003171199515758616,1.3322676295501878e-15,6.91383653125388e-14,8.0
3.900000000000002,607.0510403030127,-342.7557082837909,-3.0922584285205876,7.291414014973626,0.779444583529011,-0.000976811906894441,-0.0004884060699517877,-0.002848936577491266,15,-0.011268556381545343,0.0029417672151157426,0.0,0.0,8.0
4.000000000000002,606.3227685629344,-342.79130963181234,-3.092543322178337,7.369358473326527,0.69370567934082,-0.0010407511693412098,-0.0005203757255835375,-0.0030678680716555236,16,-0.009479710992276472,0.002656873557366435,-1.3322676295501878e-15,-7.23520500956669e-14,8.0
4.100000000000001,605.5867003092109,-342.82705832331845,-3.0928501089855023,7.4387290412606095,0.6173980546133295,-0.0010284796945561842,-0.0005142399832650608,-0.0030602333832768446,16,-0.007905250350084303,0.002350086750201097,-1.3322676295501878e-15,-7.372061594418697e-14,8.0
4.200000000000001,604.8436923502062,-342.8629201463142,-3.09315613232383,7.500468846721942,0.5494842686058639,-0.0008245743706281854,-0.00041228725539497855,-0.0024738781019071334,17,-0.006539614451147052,0.002044063411875907,-1.3322676295501878e-15,-7.494942389471643e-14,8.0
4.300000000000001,604.0945102260234,-342.8989267292049,-3.0934035201340206,7.5554172735825285,0.4890409990592187,-0.0008205993165792107,-0.00041029972736184516,-0.002479988448382074,18,-0.005315706371646462,0.0017966756016853935,1.3322676295501878e-15,7.60516052506367e-14,8.0
4.4,603.3398307163544,-342.9350118988077,-3.093651518978859,7.6043213734884505,0.4352464891627045,-0.0007743062387791072,-0.0003871531774189901,-0.002355229686652339,19,-0.004268241884314843,0.001548676756844447,1.3322676295501878e-15,7.703931299735337e-14,8.0
