time,x,y,yaw,speed,acceleration,steer,beta,yaw_rate,target_index,lateral_error,heading_error,curvature,normal_accel,target_speed
0.0,0.0,0.0,-0.1514283237369104,0.0,2.0,0.059143611406665554,0.02959768863087524,0.0,0,0.0,0.0,9.782104387382425e-18,0.0,4.0
0.1,0.0,0.0,-0.1514283237369104,0.2,2.0,0.05779809622027715,0.0289232034630992,0.004627067360950398,0,0.0,0.0,9.782104387382425e-18,3.912841754952971e-19,4.0
0.2,0.019850112548860634,-0.0024439786818967247,-0.15096561700081534,0.4,2.0,0.05584465272046608,0.027944113160833527,0.008940952480032531,0,0.0005783834201187996,0.0004627067360950532,9.782104387382425e-18,1.5651367019811884e-18,4.0
0.30000000000000004,0.05954780829276743,-0.00735243593690107,-0.1500715217528121,0.6000000000000001,2.0,0.07417478881274306,0.03713847742124405,0.01782237153615647,0,0.0017145034034287817,0.0013568019840982937,9.782104387382425e-18,3.521557579457674e-18,4.0
0.4,0.11916559859802633,-0.01411402444243571,-0.14828928459919646,0.8,2.0,0.07016718298880006,0.03512682762748025,0.0224765467366721,0,0.0040236497536527156,0.0031390391377139337,9.782104387382425e-18,6.2605468079247534e-18,4.0
0.5,0.19865391532143295,-0.023147711645311257,-0.14604162992552924,1.0,2.0,0.0657439106802167,0.03290751405168151,0.026321260072681974,0,0.007084172058740713,0.005386693811381155,9.782104387382425e-18,9.782104387382425e-18,4.0
0.6,0.2980146312165536,-0.03443700466166648,-0.14340950391826104,1.2,2.0,0.08510342336078909,0.042628897547964645,0.04091134817873017,1,0.01109207947265118,0.005116738008828031,0.010739295561051408,0.015464585607914028,4.0
0.7,0.41740574300062117,-0.04651021579061946,-0.13931836910038803,1.4,2.0,0.07830589422878168,0.03921305886337194,0.043907371444062544,1,0.016819379124906733,0.009207872826701047,0.010739295561051408,0.021049019299660757,4.0
0.7999999999999999,0.5567048534798009,-0.060501563821072725,-0.13492763195598179,1.5999999999999999,2.0,0.07148921514683684,0.03579033604160947,0.045801850372474515,1,0.023595660907096257,0.01359860997110729,0.010739295561051408,0.0274925966362916,4.0
0.8999999999999999,0.7159192409507953,-0.07633756149207752,-0.13034744691873434,1.7999999999999998,2.0,0.09306968589964743,0.04663583232674608,0.06713125840273104,1,0.031494680050929494,0.01817879500835473,0.010739295561051408,0.034795317617806555,4.0
0.9999999999999999,0.8952889220692424,-0.09138805967209152,-0.12363432107846124,1.9999999999999998,2.0,0.08369405841751842,0.04192043912552326,0.06705305959062717,2,0.042660163913652197,0.016121250050708094,0.021836797599123093,0.08734719039649236,4.0
1.0999999999999999,1.094621577673224,-0.10771265491560203,-0.11692901511939853,2.1999999999999997,1.9800000000000004,0.10756149744283794,0.05393675336189833,0.09488266527747283,2,0.05426198507902051,0.022826556009770807,0.021836797599123093,0.10569010037975575,4.0
1.2,1.3141852392307976,-0.12156178930845447,-0.10744074859165124,2.3979999999999997,1.7622000000000004,0.1321102827820219,0.06634462018069724,0.127182170397299,2,0.07113333237664055,0.03231482253751809,0.021836797599123093,0.12557040826118782,4.0
1.3,1.5537827696057103,-0.13141386717267906,-0.09472253155192134,2.5742199999999995,1.5683580000000006,0.11676092762758503,0.05858012056132938,0.12056950840893088,3,0.09196155485321236,0.030199988691848395,0.03365989498646899,0.22305094987517532,4.0
1.4000000000000001,1.8110366560907303,-0.14071569346392288,-0.08266558071102825,2.7310557999999996,1.3958386200000006,0.14555970700813534,0.07316741156508229,0.1597168313775673,3,0.1147854978413069,0.04225693953274148,0.03365989498646899,0.2510579069853106,4.0
1.5000000000000002,2.0841299170437457,-0.14330965745454993,-0.06669389757327152,2.8706396619999994,1.2422963718000006,0.17482149980141942,0.08808375551745637,0.20202389897987746,4,0.14221502340738829,0.037009082862707474,0.04659091734897472,0.3839358121772603,4.0
1.6000000000000003,2.3711282161301215,-0.13716986820718896,-0.04649150767528377,2.9948692991799994,1.1056437709020006,0.15344141534973238,0.07717496043368864,0.1847196439926395,4,0.17803108932074407,0.05721147276069522,0.04659091734897472,0.4178852182572343,4.0
1.7000000000000004,2.670474177488663,-0.12798201698725062,-0.02801954327601982,3.1054336762701995,0.9840229561027807,0.18725587544864974,0.09445593934772245,0.23431254117130063,5,0.21109821398638548,0.04762354321660942,0.06102462082989606,0.5885042537287618,4.0
1.8000000000000005,2.9803324598181455,-0.10736580858335121,-0.004588289158889754,3.2038359718804776,0.8757804309314746,0.21795697354446497,0.11028825432791581,0.2821036739618459,6,0.25331990584181413,0.03557682699797371,0.07734956254403241,0.7939596074050449,4.0
1.9000000000000006,3.298927982617419,-0.07356429679155606,0.023622078237294834,3.291414014973625,0.7794445835290125,0.24459492182852854,0.12415428254136503,0.3260753045455053,6,0.2998871422289637,0.06378719439415831,0.07734956254403241,0.8379592318213778,4.0
2.0000000000000004,3.624482048818559,-0.025101814812692642,0.056229608691845366,3.3693584733265265,0.693705679340821,0.26654350812065486,0.1356814335984251,0.3646064023485214,7,0.3529398768716327,0.0528148656460992,0.09590101246384204,1.0887235825116817,4.0
2.1000000000000005,3.9552322677613763,0.0391637116151766,0.0926902489266975,3.4387290412606086,0.6173980546133305,0.28342247777852475,0.14461508968494877,0.39644845219307234,8,0.4137185799972692,0.03684365909617664,0.11686818351873247,1.381949606950975,4.0
2.2000000000000006,4.289468125368671,0.12000284620732343,0.13233509414600475,3.5004688467219416,0.5494842686058643,0.24836622847536557,0.12612806560420356,0.35227015252391813,8,0.4757754534441632,0.07648850431548389,0.11686818351873247,1.4320188266473095,4.0
2.3000000000000007,4.627887827681162,0.20947310135076933,0.16756210939839655,3.555417273582528,0.4890409990592192,0.2678354154559727,0.13636302113525156,0.38666102909310807,9,0.5297383606353405,0.04969129312895734,0.14013764649196464,1.771478866702741,4.0
2.400000000000001,4.967134785227208,0.3158752709181288,0.20622821230770735,3.60432137348845,0.435246489162705,0.2803140438596391,0.142965131434484,0.4108309810209422,10,0.5828589968052594,0.016138495691163185,0.16506824830919647,2.1444234957906336,4.0
2.500000000000001,5.3058144854869465,0.4391935026027848,0.2473113104098016,3.6478460224047207,0.3873693753548073,0.28615453658510287,0.14606707991141474,0.4247500229327787,11,0.6308852239585361,-0.025464256477703118,0.19023773666417795,2.5314518242345954,4.0
2.600000000000001,5.6427366060576665,0.5790194326081619,0.2897863127030795,3.6865829599402016,0.3447587440657783,0.2857913452964397,0.1458739584883164,0.42869698776536025,12,0.668479928974575,-0.07583811998826134,0.2132886775705013,2.8987837913089876,4.0
2.700000000000001,5.9769591202893,0.7345965844843295,0.3326560114796155,3.7210588343467794,0.30683528221854267,0.24957635986941462,0.1267619990067816,0.3763413124172472,13,0.6897732391487236,-0.12603803513941647,0.19268001602595367,2.6679012304616,4.0
2.800000000000001,6.310481612178303,0.899598208388012,0.3702901427213402,3.7517423625686335,0.2730834011745032,0.25010945899217424,0.12704135716467757,0.3802763118141191,14,0.6880487213728184,-0.171274247748054,0.16771183424045633,2.3606397893178164,4.0
2.9000000000000012,6.640206784827667,1.078587085339256,0.4083177739027521,3.779050702686084,0.24304422704530787,0.24394511318041323,0.12381447141790651,0.3733652735419343,14,0.6714590914021112,-0.1332466165666421,0.16771183424045633,2.3951303080406383,4.0
3.0000000000000013,6.965857858689121,1.2703255014889765,0.4456543012569455,3.8033551253906146,0.21630936207032395,0.23192914576011994,0.11754521783492405,0.3568299262592474,15,0.6414764165319857,-0.1676728813179732,0.14129797699715588,2.0439473288813974,4.0
3.1000000000000014,7.287451021750776,1.473384457386889,0.4813372938828702,3.824986061597647,0.19251533224258835,0.20120843706715874,0.10163283723984391,0.3104602345140469,16,0.6028800822278392,-0.19248748420027,0.11547860185943215,1.689511806009888,4.0
